scenario,building,city,climate_type,year,metric,label,metric_value,baseline_value,delta_abs,delta_std
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,maximum_wetbulb_c,Maximum wet-bulb temperature,26.638417526469564,26.02614497464073,0.6122725518288341,0.4776594216619637
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,annual_ghi_kwh_m2,Annual GHI,1913.42,1917.919,-4.498999999999796,-0.0708157512442549
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2049,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.88358923135472,17.646389079147607,1.2372001522071123,1.5230004400416064
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,cdd_18,Cooling degree days,893.14,685.044,208.096,1.3564072424211624
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,hdd_18,Heating degree days,570.7,814.103,-243.4029999999999,-1.576387288854744
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,maximum_wetbulb_c,Maximum wet-bulb temperature,30.93344723208507,26.02614497464073,4.907302257444339,3.828391704331377
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,annual_ghi_kwh_m2,Annual GHI,1909.05,1917.919,-8.868999999999915,-0.139600999730011
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2050,heatwave_days,Heatwave days,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2051,annual_mean_drybulb_c,Annual mean dry-bulb temperature,18.26178462709315,17.646389079147607,0.6153955479455426,0.7575554275908365
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2051,cdd_18,Cooling degree days,814.61,685.044,129.56600000000003,0.844534545457579
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2051,hdd_18,Heating degree days,718.97,814.103,-95.13299999999992,-0.6161240902972367
