scenario,building,city,climate_type,decade,metric,label,role,family,subfamily,unit,analysis_tier,failure_relevant,year_start,year_end,n_years,metric_value_mean,metric_value_sd,delta_abs_mean,delta_log_mean,delta_std_mean,breach_frequency_pct
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,28.598823344748904,0.7524833376088222,3.6328098363775885,0.13553807943545187,6.06414697981765,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,4096.29,218.25058747534527,1049.2220000000002,0.2946163628083582,6.6636400211223945,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,88.533931,6.405452014001564,16.505356999999993,0.20396029897472429,2.9924306810735493,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,171.9333333333323,31.564278919430283,134.38333333333236,1.5061359191498362,9.0161676615774,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2085,2094,10,13.5,2.0138409955990952,-3.0,-0.21108468147654608,-0.9972337429718005,10.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2085,2094,10,227.72600000000003,77.33478679668606,-276.74899999999997,-0.8527365803318396,-3.511576485219964,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2085,2094,10,85.931128,50.50934969801131,-95.029548,-0.890673718854577,-3.064290637721308,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2085,2094,10,3.45,5.245215809562929,-15.565999999999997,-10.430296581720189,-1.4362940842467835,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,171.7,8.380532998165052,31.899999999999988,0.20444979735132404,3.2002572611966977,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2085,2094,10,82.65270738438782,15.197538310186356,-6.56384763506326,-0.0926122843646727,-0.39352783834451166,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2085,2094,10,123.3,37.19931301635675,54.1,0.5241771624693431,3.5613692124462504,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2085,2094,10,14.919239999999999,1.8643938998446052,-1.0871499999999998,-0.07753252006718317,-1.0344858610264054,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2085,2094,10,0.96824,0.01920423564390593,-0.012129999999999964,-0.01263043518942337,-0.4763739140813533,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2085,2094,10,28.219425776143403,0.5429054342117543,1.9593546558788035,0.0717941909311139,3.3352699293381063,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2085,2094,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2085,2094,10,26.968239664428165,0.01921308903844318,-0.012133747564345399,-0.000450054660462218,-0.476461684457977,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2085-2094,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2085,2094,10,38.82877,0.740810925120424,3.6154799999999994,0.09757311870569634,4.948915495385479,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,139008.79629630744,11204.067605814322,45751.296296299966,0.3963800456809672,7.252167255595448,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2095,2100,6,254.29031666666666,32.55752027070958,-83.72908333333335,-0.29209537189171114,-2.025517688080393,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2095,2100,6,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2095,2100,6,1946.7592592594149,1076.0387124540516,-7416.851851852446,-1.698602715308829,-3.240768138607453,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,28.92556887366817,0.9693687602290316,3.9595553652968536,0.14673939002747174,6.609574073887743,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,4187.868333333333,297.1867474445432,1140.8003333333336,0.31586933550979907,7.245256730520107,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,90.21998500000001,8.237294479195826,18.191410999999995,0.22172100042718398,3.298113237321608,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,187.86111111110915,40.17343188762253,150.31111111110923,1.5889629689547558,10.084808477061344,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2095,2100,6,12.666666666666666,1.9663841605003503,-3.8333333333333335,-0.2742127227216436,-1.274243116019523,16.666666666666668
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,200.0533333333333,64.9395788919721,-304.4216666666666,-0.9707977029719429,-3.8627057957143003,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,73.09993666666666,15.543131328081438,-107.86073933333334,-0.9258473621147827,-3.478040890153784,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,0.0,0.0,-19.016,-16.760791340609458,-1.7546298539147396,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,175.16666666666666,14.918668394554079,35.36666666666665,0.22254635659999375,3.5480386145555856,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2095,2100,6,68.572314088369,8.23594620236939,-20.64424093108209,-0.2688676914754223,-1.2377014153214307,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,122.0,23.34951819631403,52.79999999999999,0.5505506578931111,3.4757910243468024,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2095,2100,6,14.119399999999999,1.911141259038693,-1.8869900000000002,-0.13271583259170558,-1.7955797037190981,100.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2095,2100,6,0.97745,0.009023912676882495,-0.002919999999999978,-0.003018538448902685,-0.11467533628339203,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2095,2100,6,27.829264513622462,0.7903421586616115,1.5691933933578615,0.057700256887815105,2.671126190697265,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2095,2100,6,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2095,2100,6,26.977438121052057,0.009050360854937751,-0.0029352909404565253,-0.00010884637656053779,-0.11526147700433109,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Phoenix,BWh,2095-2100,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,39.07993333333334,0.8774124199409683,3.8666433333333323,0.1039752062778152,5.292711094367079,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,43737.77777778128,3842.990207005596,2.9103830456733705e-12,-0.0036571632555885357,7.743805596760466e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2025,2034,10,180.34035,28.8699342996693,0.0,-0.012724335597037052,-5.551115123125783e-18,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2025,2034,10,1437.135,50.41066691573213,0.0,-0.0005525986239725888,6.938893903907229e-19,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,55884.16666667113,4375.519379322113,-1.4551915228366853e-12,-0.002761343921669912,-3.219646771412954e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,9.828050228310502,0.4798171139847002,3.552713678800501e-16,-0.0010865622502118644,7.882583474838611e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,427.212,47.324889575500684,1.7053025658242404e-14,-0.00594885092816817,3.7192471324942745e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,75.51471599999999,1.8158915540196796,7.105427357601002e-15,-0.00026165588613000776,4.130029651605583e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,126.98333333333434,13.842466864287044,0.0,-0.005422995819405507,3.053113317719181e-17,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2025,2034,10,0.8,0.6324555320336759,-4.4408920985006264e-17,-3.8521954980186095,-8.881784197001253e-17,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,3409.924,144.62411180558917,4.5474735088646414e-14,-0.0008051487667218637,3.3306690738754696e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,215.064062,6.324627185753586,-8.526512829121202e-15,-0.0003923330240557021,-1.4210854715202005e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,298.45,18.13731083828152,1.1368683772161604e-14,-0.0016500674261597404,6.439293542825908e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2025,2034,10,65.26099349388468,1.7656822167551147,3.552713678800501e-15,-0.0003304295352432263,2.1094237467877974e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2025,2034,10,6.52182,0.9417679400409049,1.7763568394002506e-16,-0.009514529275891248,1.9984014443252818e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2025,2034,10,0.8856400000000001,0.035705467990833635,3.3306690738754695e-17,-0.0007483455760675023,9.645062526431047e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2025,2034,10,25.03499167997051,0.9660298416730396,3.552713678800501e-16,-0.0006561941427004836,3.774758283725532e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2025,2034,10,1349.56,125.41260967967555,4.5474735088646414e-14,-0.0038314872245192254,3.9968028886505636e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2025,2034,10,26.88563280440003,0.03571777023721507,0.0,-7.947735241486952e-07,4.163336342344337e-18,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2025-2034,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,21.6482,0.40603184604166315,1.0658141036401502e-15,-0.00015996333010792618,2.7422508708241366e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,46608.888888892616,4562.252079064147,2871.1111111113446,0.05902664523628456,0.7875161473633698,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2035,2044,10,194.37709999999998,26.87029507736088,14.036749999999998,0.06561213986790362,0.5125066616088205,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2035,2044,10,1410.437,43.38981525401763,-26.698,-0.019177307027395063,-0.5582580971887363,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,54550.833333337694,2980.2372748959197,-1333.3333333334435,-0.025518234521782545,-0.3212091219375362,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2035,2044,10,9.989821822678845,0.39999664245856476,0.1617715943683443,0.015612309462648178,0.35539006009495755,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2035,2044,10,464.48900000000003,67.4564734476981,37.277000000000015,0.07360821689099994,0.8302905398228434,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2035,2044,10,74.867132,2.3595435189262037,-0.6475839999999934,-0.009060417196672433,-0.37591092407644683,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2035,2044,10,127.28333333333421,19.29434926552954,0.29999999999985505,-0.008665361281787654,0.022844755137723237,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2035,2044,10,0.5,0.5270462766947299,-0.30000000000000004,-6.684612477667396,-0.5,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2035,2044,10,3388.1639999999998,102.98684880443074,-21.760000000000037,-0.00682431115500357,-0.15859771704311515,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2035,2044,10,216.529533,4.612972267652872,1.4654709999999909,0.00658673945152648,0.24424239135988507,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2035,2044,10,298.45,16.15238613263618,1.1368683772161604e-14,-0.0013458653742020488,6.439293542825908e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2035,2044,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2035-2044,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2035,2044,10,65.40376951305682,2.428800228108079,0.14277601917215535,0.0015658537021741915,0.08523568804387664,0.0
