scenario,building,city,climate_type,year,decade,score_family,family_score,component_count,component_metrics,breached_component_count,breached_component_metrics,interpretation_note
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085,2085-2094,habitability,0.5630223402127206,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2085,2085-2094,operational_adequacy,2.5073472420941854,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2086,2085-2094,energy_burden_secondary,13.82619381029233,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2086,2085-2094,habitability,-0.49227780108832786,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2086,2085-2094,operational_adequacy,2.697053912489661,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2087,2085-2094,energy_burden_secondary,12.32864411270614,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2087,2085-2094,habitability,0.15658464557321028,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2087,2085-2094,operational_adequacy,3.5249939944469606,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2088,2085-2094,energy_burden_secondary,11.495439922160875,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2088,2085-2094,habitability,-1.812234212347993,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2088,2085-2094,operational_adequacy,3.0567306746240477,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2089,2085-2094,energy_burden_secondary,13.256610788322492,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2089,2085-2094,habitability,0.5734669438982609,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2089,2085-2094,operational_adequacy,2.9699149674127057,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2090,2085-2094,energy_burden_secondary,11.71319201551571,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2090,2085-2094,habitability,-1.0457206856001227,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2090,2085-2094,operational_adequacy,2.7181361176752667,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2091,2085-2094,energy_burden_secondary,14.243551989222441,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2091,2085-2094,habitability,0.038802808576113026,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2091,2085-2094,operational_adequacy,2.7605217708667062,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2092,2085-2094,energy_burden_secondary,14.621593817963484,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2092,2085-2094,habitability,-0.6669266688597298,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2092,2085-2094,operational_adequacy,2.977009999157264,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2093,2085-2094,energy_burden_secondary,10.836134972836485,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2093,2085-2094,habitability,-0.3386671449133254,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2093,2085-2094,operational_adequacy,2.9807496062762255,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2094,2085-2094,energy_burden_secondary,13.600376824591008,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2094,2085-2094,habitability,-0.8064356553796486,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2094,2085-2094,operational_adequacy,2.990882707089741,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095,2095-2100,energy_burden_secondary,12.628557296840697,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095,2095-2100,habitability,-0.5776103763810703,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2095,2095-2100,operational_adequacy,3.5424648998033827,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2096,2095-2100,energy_burden_secondary,12.108371740493023,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2096,2095-2100,habitability,0.8653374611222804,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2096,2095-2100,operational_adequacy,2.6958820293235637,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2097,2095-2100,energy_burden_secondary,13.980938932190345,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2097,2095-2100,habitability,0.8195851405189671,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2097,2095-2100,operational_adequacy,3.278195666794659,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2098,2095-2100,energy_burden_secondary,15.543007768548334,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2098,2095-2100,habitability,0.22343711463099414,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2098,2095-2100,operational_adequacy,3.2814476453481407,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2099,2095-2100,energy_burden_secondary,15.011228929452596,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2099,2095-2100,habitability,0.9234237521758355,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2099,2095-2100,operational_adequacy,3.0497069805374437,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2100,2095-2100,energy_burden_secondary,14.221373535269642,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2100,2095-2100,habitability,-0.5761346599904787,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Miami,Am,2100,2095-2100,operational_adequacy,3.016770472732157,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025,2025-2034,energy_burden_secondary,-1.7019480052779474,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025,2025-2034,habitability,-0.706360866024995,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2025,2025-2034,operational_adequacy,0.20725557207246129,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2026,2025-2034,energy_burden_secondary,-0.5780718920710101,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2026,2025-2034,habitability,-0.48141191563409835,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2026,2025-2034,operational_adequacy,-0.7776606826777418,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2027,2025-2034,energy_burden_secondary,-0.3748542197990154,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2027,2025-2034,habitability,0.034368709547119694,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2027,2025-2034,operational_adequacy,-0.15336909165944582,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2028,2025-2034,energy_burden_secondary,-0.09405682804480917,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2028,2025-2034,habitability,-0.7316066712567258,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2028,2025-2034,operational_adequacy,0.02056915870038255,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2029,2025-2034,energy_burden_secondary,0.8993755090415941,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2029,2025-2034,habitability,0.32694883357220583,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2029,2025-2034,operational_adequacy,0.2530203674933775,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2030,2025-2034,energy_burden_secondary,1.9127176856411283,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2030,2025-2034,habitability,0.567473580092461,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2030,2025-2034,operational_adequacy,1.1034696641642523,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2031,2025-2034,energy_burden_secondary,0.5815046230215488,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2031,2025-2034,habitability,0.413701060231116,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2031,2025-2034,operational_adequacy,-0.7096368604765416,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2032,2025-2034,energy_burden_secondary,-1.2515737045670432,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2032,2025-2034,habitability,-0.17523544321946122,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2032,2025-2034,operational_adequacy,-0.8619004160074587,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2033,2025-2034,energy_burden_secondary,0.1249514065996706,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2033,2025-2034,habitability,0.1612380446929006,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2033,2025-2034,operational_adequacy,0.06210726497423499,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2034,2025-2034,energy_burden_secondary,0.48195542545587616,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2034,2025-2034,habitability,0.5908846679994746,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2034,2025-2034,operational_adequacy,0.8561450234164852,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035,2035-2044,energy_burden_secondary,-0.14623433849302458,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035,2035-2044,habitability,-0.6458081770254296,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2035,2035-2044,operational_adequacy,-0.5172494498718936,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2036,2035-2044,energy_burden_secondary,0.780603018152894,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2036,2035-2044,habitability,0.6485518756760611,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2036,2035-2044,operational_adequacy,0.45328348872703134,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2037,2035-2044,energy_burden_secondary,-0.6467265110818194,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2037,2035-2044,habitability,-0.0970328284277025,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2037,2035-2044,operational_adequacy,-0.3153270655327411,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2038,2035-2044,energy_burden_secondary,3.740303643708857,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2038,2035-2044,habitability,0.07667218557476052,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2038,2035-2044,operational_adequacy,0.6478298236392996,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2039,2035-2044,energy_burden_secondary,0.6954712905794925,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2039,2035-2044,habitability,-0.9331398075435982,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2039,2035-2044,operational_adequacy,-0.011963141980156763,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2040,2035-2044,energy_burden_secondary,1.872898006614861,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2040,2035-2044,habitability,-0.3155350393753127,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2040,2035-2044,operational_adequacy,0.6336546805154905,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2041,2035-2044,energy_burden_secondary,1.063460048477425,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2041,2035-2044,habitability,0.7672537793386486,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2041,2035-2044,operational_adequacy,0.7041316267673027,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2042,2035-2044,energy_burden_secondary,1.3010050302548233,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2042,2035-2044,habitability,0.8932756111669737,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2042,2035-2044,operational_adequacy,1.5330199965234739,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Montreal,Dfb,2043,2035-2044,energy_burden_secondary,2.4955954010428965,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
